chrTSS	startTSS	endTSS	GeneSymbol
chr1	26146396	26146396	MTFR1L
chr1	26150097	26150097	LOC646471
chr1	26185949	26185949	AUNIP
chr1	26197744	26197744	PAQR7
chr1	26232993	26232993	STMN1
chr1	26324648	26324648	PAFAH2
chr1	26438267	26438267	PDIK1L
chr1	26496387	26496387	ZNF593
chr1	26503980	26503980	CNKSR1
chr1	26560643	26560643	CEP85
chr1	26606212	26606212	SH3BGRL3
chr1	26633195	26633195	UBXN11
chr1	26644410	26644410	CD52
chr1	26680621	26680621	AIM1L
chr1	26737258	26737258	LIN28A
chr1	26758772	26758772	DHDDS
chr1	26798901	26798901	HMGN2
chr1	26856248	26856248	RPS6KA1
chr1	27020622	27020622	LOC101928728
chr1	27022521	27022521	ARID1A
chr1	27114453	27114453	PIGV
chr1	27153200	27153200	ZDHHC18
chr1	27189632	27189632	SFN
chr1	27216869	27216869	GPN2
chr1	27226962	27226962	GPATCH3
chr1	27248212	27248212	NUDC
chr1	27286901	27286901	KDF1
chr1	27481621	27481621	SLC9A1
chr1	27561006	27561006	WDTC1
chr1	27648635	27648635	TMEM222
chr1	27650364	27650364	ACTG1P20
chr1	27668482	27668482	SYTL1
chr1	27693357	27693357	MAP3K6
chr1	27719147	27719147	GPR3
chr1	27816698	27816698	WASF2
chr1	27930005	27930005	AHDC1
chr1	27998724	27998724	IFI6
chr1	28052489	28052489	FAM76A
chr1	28099693	28099693	STX12
chr1	28157324	28157324	PPP1R8
chr1	28199053	28199053	THEMIS2
chr1	28241308	28241308	RPA2
chr1	28285972	28285972	XKR8
chr1	28415148	28415148	EYA3
chr1	28559542	28559542	DNAJC8
chr1	28562601	28562601	ATPIF1
chr1	28585962	28585962	SESN2
chr1	28655512	28655512	MED18
chr1	28764660	28764660	PHACTR4
chr1	28832454	28832454	SNHG3
chr1	28844744	28844744	RCC1
chr1	28879528	28879528	TRNAU1AP
chr1	28908366	28908366	SNHG12
chr1	28969604	28969604	TAF12
chr1	28995239	28995239	GMEB1
chr1	29063135	29063135	YTHDF2
chr1	29213602	29213602	EPB41
chr1	29508637	29508637	SRSF4
chr1	29557470	29557470	MECR
chr1	29563027	29563027	PTPRU
chr1	29676626	29676626	LINC01756
chr1	31191618	31191618	MATN1-AS1
chr1	31196432	31196432	MATN1
chr1	31230683	31230683	LAPTM5
chr1	31381480	31381480	SDC3
chr1	31538564	31538564	PUM1
chr1	31769644	31769644	SNRNP40
chr1	31769828	31769828	ZCCHC17
chr1	31886659	31886659	SERINC2
chr1	31971838	31971838	LINC01225
chr1	32110838	32110838	PEF1
chr1	32385259	32385259	PTP4A2
chr1	32479294	32479294	KHDRBS1
chr1	32538499	32538499	TMEM39B
chr1	32573643	32573643	KPNA6
chr1	32645344	32645344	TXLNA
chr1	32665986	32665986	CCDC28B
chr1	32671235	32671235	IQCC
chr1	32687184	32687184	EIF3I
chr1	32687972	32687972	TMEM234
chr1	32757707	32757707	HDAC1
chr1	32801840	32801840	MARCKSL1
chr1	32827844	32827844	FAM229A
chr1	32827861	32827861	TSSK3
chr1	32860062	32860062	BSDC1
chr1	33116191	33116191	ZBTB8OS
chr1	33116748	33116748	RBBP4
chr1	33231234	33231234	KIAA1522
chr1	33283633	33283633	YARS
chr1	33290913	33290913	S100PBP
chr1	33367041	33367041	TMEM54
chr1	33430414	33430414	RNF19B
chr1	33502512	33502512	AK2
chr1	33547778	33547778	AZIN2
chr1	33815952	33815952	LOC101929464
chr1	33841194	33841194	PHC2
chr1	33938231	33938231	ZSCAN20
chr1	35325417	35325417	SMIM12
chr1	35444307	35444307	LOC653160
chr1	35450948	35450948	TMEM35B
chr1	35497569	35497569	ZMYM6
chr1	35544963	35544963	ZMYM1
chr1	35658746	35658746	SFPQ
chr1	35734567	35734567	ZMYM4
chr1	36023037	36023037	KIAA0319L
chr1	36023392	36023392	NCDN
chr1	36107445	36107445	PSMB2
chr1	36184790	36184790	C1orf216
chr1	36235551	36235551	CLSPN
chr1	36273827	36273827	AGO4
chr1	36348795	36348795	AGO1
chr1	36396682	36396682	AGO3
chr1	36554452	36554452	ADPRHL2
chr1	36615115	36615115	TRAPPC3
chr1	36621565	36621565	MAP7D1
chr1	36690012	36690012	THRAP3
chr1	36772707	36772707	SH3D21
chr1	36789249	36789249	EVA1B
chr1	36851528	36851528	STK40
chr1	36863560	36863560	LSM10
chr1	36930040	36930040	MRPS15
chr1	37940044	37940044	LINC01137
chr1	37940118	37940118	ZC3H12A
chr1	37980420	37980420	MEAF6
chr1	38019945	38019945	SNIP1
chr1	38022519	38022519	DNALI1
chr1	38061586	38061586	GNL2
chr1	38156267	38156267	C1orf109
chr1	38158072	38158072	CDCA8
chr1	38273472	38273472	C1orf122
chr1	38273865	38273865	YRDC
chr1	38325292	38325292	MTF1
chr1	38412729	38412729	INPP5B
chr1	38455782	38455782	SF3A3
chr1	38471187	38471187	FHL3
chr1	38478383	38478383	UTP11
chr1	38680439	38680439	LINC01343
chr1	39325495	39325495	RRAGC
chr1	39339050	39339050	MYCBP
chr1	39339072	39339072	LOC105378663
chr1	39456915	39456915	AKIRIN1
chr1	39491966	39491966	NDUFS5
chr1	39549838	39549838	MACF1
chr1	39875175	39875175	KIAA0754
chr1	40030741	40030741	LOC101929516
chr1	40042521	40042521	PABPC4
chr1	40204516	40204516	PPIE
chr1	40254647	40254647	LOC101929536
chr1	40349183	40349183	TRIT1
chr1	40367687	40367687	MYCL
chr1	40506254	40506254	CAP1
chr1	40563142	40563142	PPT1
chr1	40627040	40627040	RLF
chr1	40723721	40723721	ZMPSTE24
chr1	40782939	40782939	COL9A2
chr1	40839377	40839377	SMAP2
chr1	40916336	40916336	ZFP69B
chr1	40943301	40943301	ZFP69
chr1	40974390	40974390	EXO5
chr1	40997232	40997232	ZNF684
chr1	41157241	41157241	NFYC
chr1	41157933	41157933	NFYC-AS1
chr1	41249683	41249683	KCNQ4
chr1	41444970	41444970	CTPS1
chr1	41480261	41480261	SLFNL1-AS1
chr1	41707815	41707815	SCMH1
chr1	42800903	42800903	FOXJ3
chr1	42922164	42922164	PPCS
chr1	43124047	43124047	PPIH
chr1	43147905	43147905	YBX1
chr1	43232755	43232755	P3H1
chr1	43232915	43232915	C1orf50
chr1	43283059	43283059	SVBP
chr1	43291248	43291248	ERMAP
chr1	43312243	43312243	ZNF691
chr1	43424719	43424719	SLC2A1-AS1
chr1	43424847	43424847	SLC2A1
chr1	43637986	43637986	EBNA1BP2
chr1	43638000	43638000	CFAP57
chr1	43824625	43824625	CDC20
chr1	43833745	43833745	ELOVL1
chr1	43855483	43855483	MED8
chr1	43855555	43855555	SZT2
chr1	43919660	43919660	HYI
chr1	44115796	44115796	KDM4A
chr1	44173012	44173012	KDM4A-AS1
chr1	44173203	44173203	ST3GAL3
chr1	44193014	44193014	LOC101929592
chr1	44412477	44412477	IPO13
chr1	44435652	44435652	DPH2
chr1	44440319	44440319	ATP6V0B
chr1	44444873	44444873	B4GALT2
chr1	44457267	44457267	CCDC24
chr1	44483012	44483012	SLC6A9
chr1	44679124	44679124	DMAP1
chr1	44820951	44820951	ERI3
chr1	44870831	44870831	RNF220
chr1	45140280	45140280	TMEM53
chr1	45205489	45205489	KIF2C
chr1	45241245	45241245	RPS8
chr1	45265896	45265896	PLK3
chr1	45274153	45274153	BTBD19
chr1	45452394	45452394	EIF2B3
chr1	45477027	45477027	HECTD3
chr1	45477804	45477804	UROD
chr1	45769581	45769581	LINC01144
chr1	45805341	45805341	TOE1
chr1	45806142	45806142	MUTYH
chr1	45956840	45956840	TESK2
chr1	45965751	45965751	CCDC163
chr1	45965855	45965855	MMACHC
chr1	45987610	45987610	PRDX1
chr1	46016454	46016454	AKR1A1
chr1	46049659	46049659	NASP
chr1	46089731	46089731	CCDC17
chr1	46152302	46152302	GPBP1L1
chr1	46153846	46153846	TMEM69
chr1	46216485	46216485	IPP
chr1	46269284	46269284	MAST2
chr1	46598380	46598380	PIK3R3
chr1	46599042	46599042	LOC101929626
chr1	46663171	46663171	POMGNT1
chr1	46713366	46713366	RAD54L
chr1	46769038	46769038	LRRC41
chr1	46769284	46769284	UQCRH
chr1	46805848	46805848	NSUN4
chr1	46915376	46915376	LINC01398
chr1	46972667	46972667	DMBX1
chr1	47069966	47069966	MKNK1
chr1	47080805	47080805	MOB3C
chr1	47134099	47134099	ATPAF1
chr1	47184736	47184736	EFCAB14
chr1	47698007	47698007	TAL1
chr1	47779819	47779819	STIL
chr1	47799468	47799468	CMPK1
chr1	47900313	47900313	FOXD2-AS1
chr1	47902989	47902989	LINC01389
chr1	49723082	49723082	LOC101929721
chr1	51425936	51425936	FAF1
chr1	51434366	51434366	CDKN2C
chr1	51701944	51701944	RNF11
chr1	51795325	51795325	TTC39A-AS1
chr1	51984995	51984995	EPS15
chr1	52082545	52082545	OSBPL9
chr1	52344609	52344609	NRDC
chr1	52499472	52499472	KTI12
chr1	52521843	52521843	TXNDC12
chr1	52521856	52521856	BTF3L4
chr1	52607765	52607765	ZFYVE9
chr1	52831877	52831877	CC2D1B
chr1	52870143	52870143	ORC1
chr1	52870218	52870218	PRPF38A
chr1	53018762	53018762	ZCCHC11
chr1	53164038	53164038	COA7
chr1	53192130	53192130	ZYG11B
chr1	53308182	53308182	ZYG11A
chr1	53392900	53392900	SCP2
chr1	53662100	53662100	CPT2
chr1	53686311	53686311	C1orf123
chr1	53704281	53704281	LOC100507564
chr1	53704282	53704282	MAGOH
chr1	53793821	53793821	LRP8
chr1	53793904	53793904	LINC01771
chr1	54304225	54304225	NDC1
chr1	54355487	54355487	YIPF1
chr1	54411496	54411496	HSPB11
chr1	54411998	54411998	LRRC42
chr1	54519111	54519111	TMEM59
chr1	54519244	54519244	TCEANC2
chr1	54665746	54665746	CYB5RL
chr1	54665839	54665839	MRPL37
chr1	54872068	54872068	SSBP3
chr1	55181494	55181494	TTC4
chr1	55230226	55230226	PARS2
chr1	55352921	55352921	DHCR24
chr1	55505148	55505148	PCSK9
chr1	55681039	55681039	USP24
chr1	55681080	55681080	LOC100507634
chr1	59012471	59012471	OMA1
chr1	59165747	59165747	MYSM1
chr1	59249785	59249785	JUN
chr1	59250822	59250822	LINC01135
chr1	59486147	59486147	LINC01358
chr1	59762624	59762624	FGGY
chr1	61291256	61291256	LOC101926964
chr1	61547979	61547979	NFIA
chr1	61719190	61719190	NFIA-AS1
chr1	62191095	62191095	TM2D1
chr1	62901974	62901974	USP1
chr1	63154039	63154039	DOCK7
chr1	63249776	63249776	ATG4C
chr1	63788129	63788129	FOXD3-AS1
chr1	63833260	63833260	ALG6
chr1	63988944	63988944	ITGB3BP
chr1	63988971	63988971	EFCAB7
chr1	65210777	65210777	RAVER2
chr1	65432252	65432252	JAK1
chr1	65613849	65613849	AK4
chr1	65730376	65730376	DNAJC6
chr1	65886130	65886130	LEPROT
chr1	65886334	65886334	LEPR
chr1	67390577	67390577	MIER1
chr1	67520080	67520080	SLC35D1
chr1	67632168	67632168	IL23R
chr1	67773046	67773046	IL12RB2
chr1	67896123	67896123	SERBP1
chr1	68150859	68150859	GADD45A
chr1	68299155	68299155	GNG12
chr1	68517314	68517314	DIRAS3
chr1	68962358	68962358	DEPDC1-AS1
chr1	68962904	68962904	DEPDC1
chr1	70671361	70671361	LRRC40
chr1	70671364	70671364	SRSF11
chr1	70820417	70820417	ANKRD13C
chr1	70820492	70820492	HHLA3
chr1	70876900	70876900	CTH
chr1	71513491	71513491	PTGER3
chr1	71546972	71546972	ZRANB2
chr1	74663895	74663895	FPGT
chr1	75198839	75198839	TYW3
chr1	75199092	75199092	CRYZ
chr1	76076799	76076799	SLC44A5
chr1	76190031	76190031	ACADM
chr1	76210698	76210698	DLSTP1
chr1	76251878	76251878	RABGGTB
chr1	77685132	77685132	PIGK
chr1	78148343	78148343	ZZZ3
chr1	78225564	78225564	USP33
chr1	78245308	78245308	MIGA1
chr1	78444841	78444841	DNAJB4
chr1	78444889	78444889	FUBP1
chr1	84326229	84326229	LOC101927560
chr1	84629866	84629866	PRKACB
chr1	84764048	84764048	SAMD13
chr1	84944919	84944919	RPF1
chr1	84972262	84972262	GNG5
chr1	85040163	85040163	CTBS
chr1	85086714	85086714	LINC01461
chr1	85100703	85100703	LINC01555
chr1	85156240	85156240	SSX2IP
chr1	85666728	85666728	SYDE2
chr1	85725355	85725355	C1orf52
chr1	85742040	85742040	LOC646626
chr1	85742587	85742587	BCL10
chr1	86046443	86046443	CYR61
chr1	86174116	86174116	ZNHIT6
chr1	86862025	86862025	ODF2L
chr1	87170176	87170176	LOC105378828
chr1	87170252	87170252	SH3GLB1
chr1	87380048	87380048	SELENOF
chr1	87380334	87380334	HS2ST1
chr1	87597608	87597608	LINC01140
chr1	87794150	87794150	LMO4
chr1	87837338	87837338	LINC01364
chr1	89149826	89149826	PKN2
chr1	89150887	89150887	PKN2-AS1
chr1	89357301	89357301	GTF2B
chr1	89458643	89458643	KYAT3
chr1	89458643	89458643	RBMXL1
chr1	89591842	89591842	GBP2
chr1	90024271	90024271	LRRC8B
chr1	90098453	90098453	FLJ27354
chr1	90098643	90098643	LRRC8C
chr1	90287479	90287479	LRRC8D
chr1	90460525	90460525	GEMIN8P4
chr1	90460653	90460653	ZNF326
chr1	91317195	91317195	LOC105378853
chr1	91487812	91487812	ZNF644
chr1	91870426	91870426	HFM1
chr1	91966403	91966403	CDC7
chr1	92351836	92351836	TGFBR3
chr1	92764521	92764521	RPAP2
chr1	92764566	92764566	GLMN
chr1	93257961	93257961	EVI5
chr1	93297593	93297593	RPL5
chr1	93544791	93544791	MTF2
chr1	93646246	93646246	TMED5
chr1	93646272	93646272	CCDC18
chr1	93811368	93811368	CCDC18-AS1
chr1	93811477	93811477	DR1
chr1	93913687	93913687	FNBP1L
chr1	94057524	94057524	LOC100129046
chr1	94147394	94147394	BCAR3
chr1	94344762	94344762	DNTTIP2
chr1	94375154	94375154	GCLM
chr1	94883932	94883932	ABCD3
chr1	95527151	95527151	LOC101928098
chr1	95538507	95538507	ALG14
chr1	95582893	95582893	TMEM56
chr1	95583478	95583478	TMEM56-RWDD3
chr1	95699538	95699538	LOC101928118
chr1	95699710	95699710	RWDD3
chr1	97187160	97187160	PTBP2
chr1	99729847	99729847	PLPPR4
chr1	100111430	100111430	PALMD
chr1	100231349	100231349	FRRS1
chr1	100316044	100316044	AGL
chr1	100435344	100435344	SLC35A3
chr1	100503788	100503788	MFSD14A
chr1	100598651	100598651	SASS6
chr1	100598705	100598705	TRMT13
chr1	100643829	100643829	LRRC39
chr1	100715409	100715409	DBT
chr1	100731713	100731713	RTCA
chr1	100731730	100731730	RTCA-AS1
chr1	100818022	100818022	CDC14A
chr1	101360735	101360735	EXTL2
chr1	101361633	101361633	SLC30A7
chr1	101491362	101491362	DPH5
chr1	101491401	101491401	LOC102606465
chr1	101702084	101702084	LOC101928370
chr1	104068133	104068133	LOC101928436
chr1	104068577	104068577	RNPC3
chr1	104097265	104097265	AMY2B
chr1	107599266	107599266	PRMT6
chr1	108742980	108742980	SLC25A24
chr1	108786703	108786703	NBPF4
chr1	108992903	108992903	NBPF6
chr1	109102970	109102970	FAM102B
chr1	109234931	109234931	PRPF38B
chr1	109289256	109289256	STXBP3
chr1	109419602	109419602	GPSM2
chr1	109506121	109506121	CLCC1
chr1	109584850	109584850	WDR47
chr1	109618624	109618624	TAF13
chr1	109633362	109633362	TMEM167B
chr1	109642814	109642814	SCARNA2
chr1	109756514	109756514	SARS
chr1	109792640	109792640	CELSR2
chr1	109825790	109825790	PSRC1
chr1	109940567	109940567	SORT1
chr1	109969070	109969070	PSMA5
chr1	110026560	110026560	ATXN7L2
chr1	110036700	110036700	CYB561D1
chr1	110091185	110091185	GNAI3
chr1	110162434	110162434	AMPD2
chr1	110198697	110198697	GSTM4
chr1	110210643	110210643	GSTM2
chr1	110283660	110283660	GSTM3
chr1	110453232	110453232	CSF1
chr1	110527386	110527386	AHCYL1
chr1	110577222	110577222	STRIP1
chr1	110625309	110625309	LINC01397
chr1	110881793	110881793	LOC440600
chr1	110881944	110881944	RBM15
chr1	110950430	110950430	LAMTOR5-AS1
chr1	110950546	110950546	LAMTOR5
chr1	111415721	111415721	CD53
chr1	111506566	111506566	LRIF1
chr1	111682784	111682784	CEPT1
chr1	111682838	111682838	DRAM2
chr1	111991742	111991742	ATP5F1
chr1	111991930	111991930	WDR77
chr1	112016490	112016490	C1orf162
chr1	112106625	112106625	TMIGD3
chr1	112162404	112162404	RAP1A
chr1	112282462	112282462	FAM212B-AS1
chr1	112298131	112298131	LOC101928718
chr1	112298189	112298189	DDX20
chr1	113162040	113162040	ST7L
chr1	113162074	113162074	CAPZA1
chr1	113216933	113216933	MOV10
chr1	113250025	113250025	RHOC
chr1	113257950	113257950	PPM1J
chr1	113498975	113498975	SLC16A1
chr1	113499036	113499036	SLC16A1-AS1
chr1	113615724	113615724	LOC100996251
chr1	113615791	113615791	LRIG2
chr1	113748875	113748875	LOC643441
chr1	113933474	113933474	MAGI3
chr1	114302162	114302162	PHTF1
chr1	114355098	114355098	RSBN1
chr1	114414381	114414381	PTPN22
chr1	114447746	114447746	AP4B1
chr1	114447914	114447914	DCLRE1B
chr1	114471880	114471880	HIPK1-AS1
chr1	114471995	114471995	HIPK1
chr1	115053781	115053781	TRIM33
chr1	115124265	115124265	BCAS2
chr1	115259515	115259515	NRAS
chr1	115300671	115300671	CSDE1
chr1	115323308	115323308	SIKE1
chr1	116184573	116184573	VANGL1
chr1	116519897	116519897	LOC101928977
chr1	116915794	116915794	ATP1A1
chr1	116961197	116961197	ATP1A1-AS1
chr1	117113715	117113715	CD58
chr1	117209578	117209578	IGSF3
chr1	117452544	117452544	PTGFRN
chr1	117602112	117602112	LOC101929099
chr1	117602948	117602948	TTF2
chr1	117664411	117664411	TRIM45
chr1	117910084	117910084	MAN1A2
chr1	118148392	118148392	LOC100996263
chr1	118148603	118148603	FAM46C
chr1	118472302	118472302	GDAP2
chr1	118472371	118472371	WDR3
chr1	119532179	119532179	TBX15
chr1	119683018	119683018	LOC101929147
chr1	119683295	119683295	WARS2
chr1	120190390	120190390	ZNF697
chr1	120254418	120254418	PHGDH
chr1	120839004	120839004	FAM72B
chr1	121107151	121107151	SRGAP2B
chr1	121107151	121107151	SRGAP2C
chr1	142713605	142713605	ANKRD20A12P
chr1	143913143	143913143	FAM72D
chr1	144612719	144612719	PFN1P2
chr1	144995033	144995033	PDE4DIP
chr1	145039963	145039963	LOC100996724
chr1	145096406	145096406	SEC22B
chr1	145209112	145209112	NOTCH2NL
chr1	145293370	145293370	NBPF10
chr1	145382404	145382404	LINC01719
chr1	145413190	145413190	HFE2
chr1	145438437	145438437	TXNIP
chr1	145470408	145470408	POLR3GL
chr1	145477066	145477066	LIX1L
chr1	145507556	145507556	RBM8A
chr1	145516076	145516076	GNRHR2
chr1	145516164	145516164	PEX11B
chr1	145575987	145575987	PIAS3
chr1	145589435	145589435	NUDT17
chr1	145610989	145610989	RNF115
chr1	145611044	145611044	POLR3C
chr1	145827103	145827103	GPR89A
chr1	146082633	146082633	NBPF11
chr1	146373856	146373856	NBPF12
chr1	146585928	146585928	NBPF13P
chr1	146644168	146644168	PRKAB2
chr1	146714290	146714290	CHD1L
chr1	146989699	146989699	LINC00624
chr1	147013270	147013270	BCL9
chr1	147400505	147400505	GPR89B
chr1	147719342	147719342	LOC101927468
chr1	148346756	148346756	NBPF14
chr1	148560846	148560846	NBPF15
chr1	148928312	148928312	LOC645166
chr1	149783928	149783928	HIST2H2BF
chr1	149785236	149785236	HIST2H3D
chr1	149822340	149822340	HIST2H2BC
chr1	149858232	149858232	HIST2H2BE
chr1	149858524	149858524	HIST2H2AC
chr1	149859466	149859466	HIST2H2AB
chr1	149900144	149900144	SF3B4
chr1	149982686	149982686	OTUD7B
chr1	150039724	150039724	VPS45
chr1	150121623	150121623	PLEKHO1
chr1	150132925	150132925	LOC105371433
chr1	150208504	150208504	ANP32E
chr1	150241609	150241609	APH1A
chr1	150266261	150266261	MRPS21
chr1	150293927	150293927	PRPF3
chr1	150336586	150336586	RPRD2
chr1	150459839	150459839	TARS2
chr1	150480486	150480486	ECM1
chr1	150488232	150488232	FALEC
chr1	150521844	150521844	ADAMTSL4
chr1	150552214	150552214	MCL1
chr1	150602098	150602098	ENSA
chr1	150669672	150669672	GOLPH3L
chr1	150738433	150738433	CTSS
chr1	150849244	150849244	ARNT
chr1	150898814	150898814	SETDB1
chr1	150947479	150947479	CERS2
chr1	150980854	150980854	MINDY1
chr1	150980866	150980866	PRUNE1
chr1	151032125	151032125	CDC42SE1
chr1	151032150	151032150	MLLT11
chr1	151043053	151043053	GABPB2
chr1	151119140	151119140	SEMA6C
chr1	151129104	151129104	TNFAIP8L2-SCNM1
chr1	151138370	151138370	LYSMD1
chr1	151138497	151138497	SCNM1
chr1	151162689	151162689	VPS72
chr1	151171020	151171020	PIP5K1A
chr1	151227196	151227196	PSMD4
chr1	151254405	151254405	LOC100507670
chr1	151254787	151254787	ZNF687
chr1	151300191	151300191	PI4KB
chr1	151319485	151319485	GBAT2
chr1	151319769	151319769	RFX5
chr1	151345210	151345210	SELENBP1
chr1	151372040	151372040	PSMB4
chr1	151431941	151431941	POGZ
chr1	151512780	151512780	TUFT1
chr1	151584661	151584661	SNX27
chr1	151736392	151736392	MRPL9
chr1	151763010	151763010	TDRKH
chr1	151882361	151882361	THEM4
chr1	152009511	152009511	S100A11
chr1	153013594	153013594	SPRR2D
chr1	153508717	153508717	S100A6
chr1	153518217	153518217	LOC101928034
chr1	153518282	153518282	S100A4
chr1	153585644	153585644	S100A16
chr1	153600715	153600715	S100A13
chr1	153600872	153600872	S100A1
chr1	153606457	153606457	CHTOP
chr1	153631129	153631129	SNAPIN
chr1	153643504	153643504	ILF2
chr1	153700542	153700542	INTS3
chr1	153746829	153746829	SLC27A3
chr1	153895451	153895451	GATAD2B
chr1	153919154	153919154	DENND4B
chr1	153931132	153931132	CRTC2
chr1	153936117	153936117	SLC39A1
chr1	153940314	153940314	CREB3L4
chr1	153950451	153950451	JTB
chr1	153958853	153958853	RAB13
chr1	153963238	153963238	RPS27
chr1	154155725	154155725	TPM3
chr1	154193273	154193273	C1orf43
chr1	154193324	154193324	UBAP2L
chr1	154245038	154245038	HAX1
chr1	154293591	154293591	AQP10
chr1	154300275	154300275	ATP8B2
chr1	154531120	154531120	UBE2Q1
chr1	154580724	154580724	ADAR
chr1	154909484	154909484	PMVK
chr1	154928639	154928639	PBXIP1
chr1	154933946	154933946	LOC101928120
chr1	154934258	154934258	PYGO2
chr1	154946959	154946959	SHC1
chr1	154947117	154947117	CKS1B
chr1	154955769	154955769	FLAD1
chr1	154975105	154975105	ZBTB7B
chr1	155023641	155023641	DCST1-AS1
chr1	155023747	155023747	ADAM15
chr1	155036212	155036212	EFNA4
chr1	155051347	155051347	EFNA3
chr1	155100348	155100348	EFNA1
chr1	155108287	155108287	SLC50A1
chr1	155112883	155112883	DPM3
chr1	155145804	155145804	KRTCAP2
chr1	155162706	155162706	MUC1
chr1	155177772	155177772	THBS3
chr1	155178489	155178489	MTX1
chr1	155197325	155197325	GBAP1
chr1	155214653	155214653	GBA
chr1	155225274	155225274	FAM189B
chr1	155232176	155232176	SCAMP3
chr1	155243320	155243320	CLK2
chr1	155247217	155247217	HCN3
chr1	155271225	155271225	PKLR
chr1	155278538	155278538	FDPS
chr1	155293727	155293727	RUSC1
chr1	155531771	155531771	ASH1L-AS1
chr1	155532324	155532324	ASH1L
chr1	155579960	155579960	MSTO1
chr1	155658568	155658568	YY1AP1
chr1	155658881	155658881	DAP3
chr1	155715558	155715558	MSTO2P
chr1	155827086	155827086	GON4L
chr1	155881193	155881193	RIT1
chr1	155904233	155904233	KIAA0907
chr1	155948336	155948336	ARHGEF2
chr1	155990758	155990758	SSR2
chr1	156023616	156023616	UBQLN4
chr1	156024516	156024516	LAMTOR2
chr1	156051789	156051789	MEX3A
chr1	156084460	156084460	LMNA
chr1	156163722	156163722	SLC25A44
chr1	156182778	156182778	PMF1
chr1	156182778	156182778	PMF1-BGLAP
chr1	156211752	156211752	BGLAP
chr1	156252681	156252681	SMG5
chr1	156254069	156254069	TMEM79
chr1	156265480	156265480	GLMP
chr1	156307104	156307104	TSACC
chr1	156308206	156308206	CCT3
chr1	156399340	156399340	C1orf61
chr1	156470634	156470634	MEF2D
chr1	156542396	156542396	IQGAP3
chr1	156561557	156561557	NAXE
chr1	156571279	156571279	GPATCH4
chr1	156589085	156589085	HAPLN2
chr1	156647189	156647189	NES
chr1	156698231	156698231	ISG20L2
chr1	156698262	156698262	RRNAD1
chr1	156710923	156710923	MRPL24
chr1	156722240	156722240	HDGF
chr1	156737273	156737273	PRCC
chr1	156786640	156786640	SH2D2A
chr1	156830670	156830670	NTRK1
chr1	156863522	156863522	PEAR1
chr1	157015162	157015162	ARHGEF11
chr1	157108177	157108177	ETV3
chr1	157895756	157895756	LOC105371458
chr1	158110430	158110430	LINC01704
